gene	betweenness	eigenvector
CISD2	3747.000000	0.009155
RABEP2	28.000000	0.004441
TBC1D3	0.000000	0.001208
MOB2	25.000000	0.004918
C1orf86	44.000000	0.001710
RHBDL3	0.000000	0.000037
AAAS	94.500000	0.010161
FAM120C	48.500000	0.009989
YTHDF3	83.000000	0.017155
LGMN	12.000000	0.003248
DEPDC7	0.000000	0.001034
PGD	229.000000	0.013482
ACOT8	15.000000	0.005731
WIBG	111.000000	0.008605
TAGLN	41.000000	0.004079
VPS26A	618.500000	0.009065
SPSB1	0.000000	0.001136
DDX4	0.000000	0.003376
SPSB2	0.000000	0.001235
FBXL8	0.000000	0.000570
FBXL15	0.000000	0.002450
FBXO6	1021.000000	0.025895
QSOX1	4.000000	0.003040
CUL9	841.500000	0.004967
ZP3	5.000000	0.000737
OR2L13	0.000000	0.000073
NLRP2	0.000000	0.000889
TBC1D9	117.000000	0.001816
TBC1D9B	2.000000	0.005569
TBC1D10B	26.000000	0.009770
VPS26B	24.000000	0.005115
FAM21A	2.000000	0.008456
PEPD	0.000000	0.007592
ACAT2	57.000000	0.006319
JSRP1	0.000000	0.001056
C12orf43	0.000000	0.003488
KLHDC4	1.000000	0.003970
SIRPD	0.000000	0.001021
GSS	0.000000	0.003722
THG1L	0.000000	0.003749
CORO1B	390.000000	0.010234
SRM	41.500000	0.007760
EPHX2	0.000000	0.001599
MDH1	78.500000	0.010973
AKR1A1	84.000000	0.004822
NUDT14	0.000000	0.001535
ARPP21	0.000000	0.000190
HMOX1	18.000000	0.003112
BCL7B	7.000000	0.003919
GAMT	2.000000	0.003372
HNMT	0.000000	0.001327
OCM2	0.000000	0.000512
ACOT7	51.500000	0.012434
BIN2	0.000000	0.000453
HMGN4	16.000000	0.007262
MT1X	0.000000	0.000591
CCDC9	2.000000	0.004581
PCP4	2.000000	0.000627
ZNF790	0.000000	0.000104
SULT1C2	5.000000	0.000444
TOMM34	68.000000	0.007157
NUDCD2	993.000000	0.020817
SBDS	67.000000	0.011913
TBCA	127.000000	0.004756
SCLY	0.000000	0.003969
FAM122A	0.000000	0.002038
HDGFRP3	15.000000	0.001898
HMGB3	62.000000	0.009627
FABP2	0.000000	0.000784
IDO1	0.000000	0.000444
NAIF1	0.000000	0.000440
CRYGS	0.000000	0.000237
OR2H1	0.000000	0.000095
ANKMY2	70.000000	0.003115
LRRC25	139.000000	0.002717
RBKS	0.000000	0.000581
RNF113A	1155.500000	0.035285
RPRD1B	12.000000	0.016518
TBCB	4.500000	0.009839
RHOBTB2	67.500000	0.008660
ASGR2	41.000000	0.001640
RAB40B	14.000000	0.001108
CCDC57	252.000000	0.003078
CPD	198.000000	0.009810
PGP	56.000000	0.003824
MEX3D	0.000000	0.003745
UBAP1	26.000000	0.001910
CCDC50	7.000000	0.005740
ZFAND3	0.000000	0.001708
TTC3	0.000000	0.005701
AURKAIP1	3572.500000	0.010320
SEC23IP	170.500000	0.015438
MAGED4	0.000000	0.000860
WDFY3	37.000000	0.003826
TFCP2L1	0.000000	0.000404
DNTTIP1	5.000000	0.005760
THYN1	1.000000	0.002394
IPP	52.500000	0.001188
KLHL17	13.000000	0.000587
RHOBTB3	2.000000	0.003554
KLHL36	15.500000	0.002358
KLHL11	13.000000	0.002173
LRRC42	2.000000	0.001269
KBTBD4	76.500000	0.013752
KBTBD8	0.000000	0.001078
KCTD18	3.000000	0.001024
ARMC5	45.000000	0.012765
CSDE1	844.000000	0.023972
ABCA13	0.000000	0.001890
ANKRD39	5.000000	0.002912
RHOBTB1	116.500000	0.022598
FBXL17	76.000000	0.002241
MRPL19	9.000000	0.012059
ARF4	207.000000	0.019145
GPATCH4	0.000000	0.022625
RRS1	26.500000	0.025462
ZCCHC3	5.000000	0.016583
C20orf196	0.000000	0.000922
CCDC39	0.000000	0.001110
CKMT1A	101.000000	0.010378
DYNC1LI2	55.500000	0.009600
IPO8	432.500000	0.011507
KNDC1	17.000000	0.001178
MRPL2	163.500000	0.010606
MTMR3	3.000000	0.004827
OR2T35	0.000000	0.001075
PCDHA6	0.000000	0.001205
PTPRT	0.000000	0.000690
PXDNL	3.000000	0.000987
WBSCR22	9.000000	0.005459
ZBTB10	111.500000	0.008782
ZFP36L2	222.000000	0.014542
BBS4	25.000000	0.001650
CBWD2	1.000000	0.002319
CCDC110	0.000000	0.001343
CPN2	0.000000	0.000986
FAR1	6.000000	0.009181
NLE1	1.000000	0.013831
NUDT16L1	49.000000	0.006710
RBM22	24.000000	0.016374
TTC7B	14.500000	0.002213
PDXK	202.500000	0.006722
PDCD11	41.000000	0.024062
MRPL1	52.000000	0.010964
MRPS26	169.500000	0.018779
ASPH	6901.500000	0.017755
ATP1A4	2.000000	0.001571
SUPV3L1	32.000000	0.011247
TMEM165	21.000000	0.007848
UBAP2	162.500000	0.012970
YARS2	15.000000	0.012864
PRPF39	0.500000	0.004722
TTC5	3.000000	0.004080
TRMT6	164.500000	0.009713
ACBD3	103.500000	0.014840
CLCC1	74.000000	0.009997
ERAL1	109.000000	0.010010
MRPL14	63.000000	0.008531
MRPL24	108.500000	0.012629
EXOSC9	2.000000	0.016233
GCAT	5.000000	0.004120
ATP1A2	76.500000	0.004292
YTHDF1	252.000000	0.027579
ADSS	102.500000	0.012205
DHX8	269.000000	0.019484
EIF1AY	0.000000	0.003483
FAM120B	0.000000	0.003213
FAM98A	30.000000	0.018858
HLA-H	2.000000	0.002960
TUBB6	2420.333333	0.018349
BOP1	9.000000	0.018999
FAM120A	390.000000	0.023947
GFPT2	177.000000	0.003777
TARS2	23.000000	0.010533
VPS4B	3.000000	0.006545
TIAL1	147.500000	0.011493
MRPL49	188.000000	0.009886
RPL7L1	30.000000	0.019693
AGK	50.000000	0.012547
GMPS	2.000000	0.015747
KRT16	99.000000	0.011881
LARP4	81.000000	0.016785
MAT2A	116.000000	0.020285
SEP15	3.000000	0.003338
TECR	1711.000000	0.020773
NDUFA4	733.500000	0.015422
RPS15	250.500000	0.024949
KRT78	15.000000	0.008288
SEC24A	154.000000	0.012839
KRT71	2.000000	0.002162
KRT76	1.500000	0.004463
QPCT	0.000000	0.003439
KRT75	10.000000	0.006699
FBXW10	34.000000	0.008319
HSPA7	14.000000	0.008795
KRT3	6.000000	0.004959
LRRC41	27.000000	0.007921
MAN1B1	42.000000	0.006206
RAB40C	10.000000	0.000581
SPSB3	6.000000	0.001087
TULP4	1.000000	0.002737
ZNF846	0.000000	0.000222
RAB15	5.000000	0.002581
ARGLU1	21.000000	0.016973
APOD	113.000000	0.004645
GLG1	149.000000	0.008316
CYP2S1	5.000000	0.002300
ATP5F1	669.500000	0.015973
CLIC4	233.500000	0.009086
CRABP2	39.000000	0.002943
VPS39	17.000000	0.003501
APOO	71.500000	0.004427
ATP5D	102.000000	0.007656
ACOT13	0.000000	0.003480
IFITM2	1.000000	0.000312
ATP2A3	248.500000	0.004228
FBXO33	0.000000	0.000754
KIR3DX1	0.000000	0.000249
ACOXL	0.000000	0.000237
SLC7A9	9.000000	0.003052
NUDT7	0.000000	0.000203
PRDM10	16.000000	0.004256
PSMG1	2.000000	0.008343
PSMG3	885.000000	0.003403
CCBL2	0.000000	0.005697
SNORA67	0.000000	0.000509
ABCA10	0.000000	0.001239
ACSBG2	0.000000	0.000531
ANKRD12	19.000000	0.002616
BYSL	208.000000	0.022847
C10orf55	26.000000	0.001463
UNC80	0.000000	0.000952
FAM83H	49.000000	0.009560
FBLL1	0.000000	0.007190
FEM1C	102.000000	0.000669
FIGN	0.000000	0.000857
GALNT13	25.500000	0.000407
LGALS7B	8.000000	0.003100
MRPL15	29.500000	0.010831
MRPL43	18.000000	0.007738
NOP16	58.500000	0.011983
NQO2	0.000000	0.002355
PSME4	36.000000	0.007382
RBM5	1.000000	0.011958
RELN	0.000000	0.001657
SLFN12L	0.000000	0.000751
TMC1	1.000000	0.000379
UROS	0.000000	0.000829
ZNF185	38.500000	0.006253
ZNF554	0.000000	0.000900
ATP9A	61.000000	0.004331
CAPRIN2	0.000000	0.000876
KSR2	12.000000	0.002737
SCG2	0.000000	0.001467
ZMAT2	6.000000	0.007313
DCAF12L2	25.000000	0.000601
ARMCX2	7.000000	0.002016
ZNF33B	0.000000	0.001252
PHKA2	23.000000	0.002240
FZD2	1.000000	0.000808
FOLR3	0.000000	0.000113
MFAP4	150.500000	0.002258
MMAA	0.000000	0.001321
MUT	27.000000	0.004615
TEX14	0.000000	0.001113
STAB1	0.000000	0.000912
CLIP3	0.000000	0.000552
MZF1	2.000000	0.001012
TPRKB	76.000000	0.003039
C14orf142	0.000000	0.000942
GZMK	7.000000	0.000453
UNC13D	0.000000	0.002783
PSMG2	56.000000	0.004033
RAB39B	0.000000	0.002293
RAB36	0.000000	0.000021
FAM64A	5.000000	0.002321
BAZ2B	55.000000	0.002695
TSLP	0.000000	0.000476
KIAA1191	16.000000	0.004213
MTG1	21.000000	0.004304
ADAP2	3.000000	0.001646
NHP2	5684.500000	0.009651
NOB1	33.000000	0.011386
BCL2L14	150.500000	0.004363
FAM188A	0.000000	0.001124
TRIM34	33.500000	0.002065
ITPK1	2.000000	0.003859
AGXT	0.000000	0.000783
TUSC3	89.500000	0.002131
FANK1	0.000000	0.000439
TMEM54	2.000000	0.000900
URGCP	0.000000	0.004758
RNU6ATAC	0.000000	0.002374
KSR1	49.000000	0.003551
SERPINF1	0.000000	0.000508
COL1A2	39.000000	0.002238
IGLL1	0.000000	0.000038
ECE1	105.000000	0.004900
VPS16	99.000000	0.007792
VPS41	97.000000	0.002719
GZF1	0.000000	0.005124
ZBTB6	0.000000	0.000536
RELT	19.000000	0.001184
CHPF	0.000000	0.004600
THOC2	112.000000	0.019317
THOC5	19.000000	0.013973
THOC1	18.000000	0.015334
THOC6	12.000000	0.011402
SH3RF3	2.000000	0.003431
TYRP1	0.000000	0.000886
FCGRT	25.000000	0.002216
KCNE4	14.000000	0.000767
PSG2	0.000000	0.000081
KCNIP1	103.000000	0.000137
TMPRSS11A	0.000000	0.000148
KCNA10	0.000000	0.000259
VEZF1	9.000000	0.006305
MEX3A	1055.500000	0.011658
MEX3C	11.000000	0.005655
HIST2H2BA	0.000000	0.000117
NEK1	391.000000	0.006338
CTNNAL1	11.000000	0.004529
CIC	6434.000000	0.029906
CNTROB	21.000000	0.005044
CACNB1	40.000000	0.000336
NELL1	0.000000	0.000871
GIGYF1	274.000000	0.008546
STXBP4	23.000000	0.002644
PCSK5	516.000000	0.001188
ECM1	1626.500000	0.005120
LRP3	93.000000	0.001160
ANKHD1	153.500000	0.014866
HSFX1	0.000000	0.000238
TMEM8B	4.000000	0.000394
FADS2	198.000000	0.006417
GMEB2	0.000000	0.002513
MBD6	1.000000	0.006153
ZC3H7B	4.000000	0.005524
ST6GALNAC6	451.500000	0.001921
STAC2	2.000000	0.000726
ANKS3	0.000000	0.001344
CCDC93	146.500000	0.004960
RGS9BP	0.000000	0.000225
KLHL14	9.000000	0.001219
TRIM44	53.000000	0.002494
EID3	5.000000	0.001201
HSPB6	15.500000	0.000673
NHS	165.000000	0.003040
STK33	2.000000	0.002251
FBXL22	0.000000	0.000570
EPB41L5	117.000000	0.016209
DGKA	1.000000	0.000424
DNAJB14	7.000000	0.004077
TRAPPC9	4.000000	0.004541
TRAPPC1	26.000000	0.001680
TRAPPC4	2.000000	0.003320
TRAPPC5	884.500000	0.006181
VAMP4	12.000000	0.003175
VPS53	20.000000	0.006370
SENP8	0.000000	0.001846
KRT73	1.000000	0.003762
CORO1C	1990.500000	0.019388
KRT35	0.000000	0.002777
KRT32	0.000000	0.001760
PSTPIP2	0.000000	0.003260
ASAP3	1.000000	0.001532
KRT12	0.000000	0.001293
RNGTT	100.500000	0.009651
AAK1	9.000000	0.011443
NECAP1	34.000000	0.003825
MEA1	0.000000	0.000536
TUBGCP6	15.000000	0.002290
HTRA1	59.000000	0.002773
PPM1A	29.500000	0.006298
SLC18A2	123.000000	0.001796
PAIP2B	0.000000	0.002077
GLA	123.000000	0.003926
GNS	32.500000	0.007737
GUSB	0.000000	0.002009
H6PD	205.000000	0.003210
LAMB2	45.000000	0.005569
PIGS	34.000000	0.008145
PRCP	0.000000	0.005732
B3GALNT2	0.000000	0.002093
GGCX	41.000000	0.005924
KIAA1161	1.000000	0.002255
LMF2	94.000000	0.007172
NAGA	15.000000	0.002879
NUP210	116.000000	0.014100
USP51	0.000000	0.001618
TPPP	9.000000	0.002204
CISD1	132.000000	0.007776
RNF151	0.000000	0.006416
DUSP26	141.500000	0.002646
PACRG	0.000000	0.002999
ATP6V1B1	9.000000	0.004277
ATP6V0A1	145.000000	0.011492
ATP6V1B2	32.000000	0.016231
MITD1	0.000000	0.001232
MYO3B	7.000000	0.003066
KANK2	4978.833333	0.008808
E2F8	0.000000	0.001758
TPRXL	8.000000	0.000703
GIMAP4	0.000000	0.000501
C1orf131	33.000000	0.004119
RASL11B	2.000000	0.000246
BOD1	1.000000	0.000369
TOX2	57.000000	0.000478
TRPT1	1.000000	0.000603
KIFC3	684.500000	0.007054
ERMN	0.000000	0.000507
TRUB1	2.000000	0.003829
C1orf87	0.000000	0.001019
ZMYM5	2.000000	0.001938
C9orf41	2.000000	0.001731
CLIP4	1167.500000	0.000960
EIF1AX	86.000000	0.007177
DIRAS1	7.500000	0.000774
HINT2	1438.000000	0.010146
C9orf43	0.000000	0.000941
C12orf65	1.000000	0.007760
FAM126B	0.000000	0.001339
C1orf110	3.000000	0.000240
PTPN7	0.000000	0.003525
TTLL7	5.000000	0.001419
OAS2	7.000000	0.001453
NAT6	0.000000	0.000883
MRPL34	0.000000	0.003308
TCP10	612.000000	0.000898
BUD31	619.500000	0.009150
FAM53A	0.000000	0.000624
CEP57	21.000000	0.005929
AVPI1	0.000000	0.001201
SERPIND1	0.000000	0.000678
SCYL1	178.500000	0.011123
SASH3	0.000000	0.000188
TASP1	0.000000	0.001699
FAM32A	0.000000	0.002996
RASL12	0.000000	0.001449
MRPS24	836.666667	0.009358
SPZ1	0.000000	0.000885
RPUSD2	1.000000	0.002750
BBX	331.000000	0.008771
ZADH2	0.000000	0.003210
ARHGAP24	666.000000	0.025011
CPLX2	1.000000	0.001629
ANKRD50	60.000000	0.004581
C2orf49	18.500000	0.003110
SPANXN3	0.000000	0.001209
GBA2	20.000000	0.002100
DDX43	0.000000	0.001493
KCNAB3	0.000000	0.000338
LYRM7	18.000000	0.001933
EEPD1	37.000000	0.001695
MRPS18A	24.000000	0.007610
RGL1	464.500000	0.000662
AGPAT3	47.000000	0.001983
NBPF3	2.000000	0.000547
POGK	0.000000	0.001763
TPD52L3	0.000000	0.000646
PLEKHO2	816.500000	0.001859
ZNF22	3.000000	0.008330
HS3ST1	0.000000	0.000647
DPY19L2P1	0.000000	0.000734
MRPL35	1.000000	0.003814
ZNF2	0.000000	0.004525
TRIM40	0.000000	0.003520
ZNF410	1.000000	0.001022
ATP5H	2093.000000	0.012258
ZNF574	499.500000	0.014647
MND1	0.000000	0.002321
LARP6	0.000000	0.000317
DDHD2	7.000000	0.002338
ECHDC2	0.000000	0.000997
ACBD6	0.000000	0.000632
ADAT2	0.000000	0.001150
TWF1	174.000000	0.010930
BCAT2	129.000000	0.002989
ANKS6	1.000000	0.002336
ECHDC1	0.000000	0.003460
ZMAT4	0.000000	0.002000
ELK3	100.500000	0.003411
OCEL1	0.000000	0.000483
IL15	2.000000	0.000319
TSPY2	0.000000	0.000313
ACAD10	53.000000	0.002775
FGF16	0.000000	0.000520
CCDC15	0.000000	0.000622
SYCP2L	0.000000	0.000665
ENO3	40.000000	0.005646
HDDC3	1.000000	0.002045
PLA2G4D	0.000000	0.000507
C3orf36	79.000000	0.000198
DPY19L2P4	0.000000	0.000104
SYT6	4.000000	0.003681
HRASLS5	0.000000	0.000172
GAS2	0.000000	0.001267
KCNK5	4.000000	0.001328
HMBS	1.000000	0.003380
CMTM2	29.000000	0.000355
PHYHD1	0.000000	0.000261
NECAB3	0.000000	0.000562
CDCA7	0.000000	0.001124
FBXO38	7.000000	0.004106
ZNF343	0.000000	0.000506
RGS1	0.000000	0.000288
SRR	0.000000	0.001949
ZSCAN5A	15.000000	0.001101
RLBP1	0.000000	0.000346
MB	0.000000	0.000626
DNAJC4	0.000000	0.002312
TMOD2	521.000000	0.003976
TTC23	107.000000	0.001928
GPAM	58.000000	0.001893
DPCR1	0.000000	0.000577
MAK	0.000000	0.002208
DZIP1L	83.000000	0.000890
SLC7A1	3277.333333	0.010574
PPP3CC	526.000000	0.003636
CFDP1	0.000000	0.007412
CPEB1	4.000000	0.006440
PRSS33	0.000000	0.000221
KIFC1	104.000000	0.009563
SLFNL1	0.000000	0.000271
FAM184A	1320.500000	0.002975
C18orf21	2339.000000	0.004108
GIMAP5	122.000000	0.000800
POMZP3	0.000000	0.000231
KLHL32	0.000000	0.000492
METTL2B	0.000000	0.001818
RPL37	1356.000000	0.007757
LETMD1	97.000000	0.002777
TSKS	3.000000	0.001461
C22orf46	0.000000	0.000362
SAR1A	86.000000	0.015209
SLCO2B1	0.000000	0.000813
COPZ1	1273.000000	0.010506
PCK2	311.000000	0.007494
C4orf46	0.000000	0.000314
SUSD3	8.000000	0.000548
IL26	0.000000	0.000525
IGSF10	1.000000	0.001720
HOXC6	0.000000	0.001115
VWA5A	0.000000	0.001986
FAAH2	0.000000	0.000458
GNAT2	0.000000	0.000594
TP53TG1	0.000000	0.000223
FAM50A	161.500000	0.010735
ARHGAP9	47.000000	0.003079
BHMT2	0.000000	0.000380
IFT81	21.000000	0.002559
OR7A5	39.000000	0.000191
GIMAP8	0.000000	0.001389
AHDC1	68.000000	0.004587
FAM19A4	56.000000	0.000778
DTWD1	0.000000	0.000304
NDUFB6	12.000000	0.002017
GSTA3	0.000000	0.000397
MTMR14	21.000000	0.005772
NXT2	106.000000	0.001149
FRG1B	0.000000	0.000353
RUFY3	4.000000	0.004041
PUSL1	26.000000	0.003790
C11orf45	165.500000	0.000331
MOBP	0.000000	0.000847
TCL1B	0.000000	0.001173
ZNF720	0.000000	0.000737
MEOX1	56.000000	0.002702
HBD	102.000000	0.004675
IGSF6	0.000000	0.000212
NMNAT1	9.000000	0.008233
MRPL3	32.000000	0.009778
GPR78	0.000000	0.000183
LIPT1	0.000000	0.000544
LGALS2	0.000000	0.000589
HIGD2A	0.000000	0.000895
C15orf43	0.000000	0.000091
RPL3L	0.000000	0.005441
ZNF23	1.000000	0.000591
SLC35B1	185.500000	0.002303
CXCL16	18.000000	0.001170
RTKN	2491.833333	0.004727
HINT3	9.000000	0.000894
TAF7L	0.000000	0.000884
TP53TG5	0.000000	0.000719
CELF4	4.000000	0.000339
RAB43	0.000000	0.002105
PDSS2	0.000000	0.000785
CD300LF	0.000000	0.000210
C21orf33	3842.833333	0.012467
CCDC144NL	0.000000	0.000263
MSMB	2805.500000	0.000598
ACTL7B	0.000000	0.000396
IL7	0.000000	0.000428
GSTA1	172.500000	0.000623
GPR61	0.000000	0.000332
PTGDR	0.000000	0.000302
TIMM17B	78.000000	0.001887
DGUOK	34.000000	0.001741
MTFMT	48.500000	0.003974
GAL3ST1	5.000000	0.000270
GTDC1	0.000000	0.000091
COX4I2	2.000000	0.000505
C21orf59	50.500000	0.005021
HAPLN1	0.000000	0.000435
CAMKK1	27.000000	0.003144
DSCR9	139.000000	0.004129
GAGE1	0.000000	0.000595
DEFA6	0.000000	0.001064
WASH3P	0.000000	0.003476
CCDC28B	0.000000	0.000848
SNX21	16.000000	0.002762
PCDHA7	7.000000	0.000589
SERAC1	96.000000	0.000767
STOML1	0.000000	0.000679
C19orf18	0.000000	0.000617
NMNAT2	0.000000	0.001279
OPA3	3.000000	0.002476
PLA2G4C	0.000000	0.000674
CD300LB	0.000000	0.000200
ASCL3	0.000000	0.000404
C7orf31	0.000000	0.000378
NECAB1	16.000000	0.000955
REG1A	101.000000	0.000470
ADAD2	0.000000	0.001067
CAPSL	0.000000	0.001017
RAB26	0.000000	0.000538
NAT2	0.000000	0.001242
VIPR2	56.000000	0.003739
NUDT9	2.000000	0.002538
WDR89	0.000000	0.002301
GSDMB	3.000000	0.000456
TSNAXIP1	1.000000	0.001134
SLC48A1	0.000000	0.000595
TMEM97	95.000000	0.004961
ACAA2	269.500000	0.008321
ANKRD13D	50.500000	0.001190
C12orf5	3.000000	0.005253
ADH4	0.000000	0.000935
RSPH3	0.000000	0.000579
CCDC107	31.000000	0.001496
RD3	0.000000	0.000804
TSPAN5	2.000000	0.001328
TMX3	1.000000	0.008587
C19orf12	0.000000	0.000222
MPI	0.000000	0.004973
CCIN	0.000000	0.000909
C16orf70	195.000000	0.001799
CLDN20	0.000000	0.000446
NARFL	52.000000	0.003044
ISOC2	24.000000	0.004152
IFI6	0.000000	0.002741
R3HDML	0.000000	0.000700
MCTP2	0.000000	0.001527
FAM151A	0.000000	0.000199
BDH1	125.000000	0.003339
LLPH	0.000000	0.010452
GNRH2	0.000000	0.000284
TSPAN13	0.000000	0.000249
DHRS7B	215.500000	0.007892
ACSBG1	8.000000	0.000463
FITM1	0.000000	0.000260
FAM160B2	6.000000	0.001314
KIAA0513	0.000000	0.001151
TMEM175	0.000000	0.000285
ATL3	551.500000	0.008635
SSH3	0.000000	0.003836
ROR1	453.000000	0.004987
KLK9	0.000000	0.001819
STARD10	0.000000	0.001032
TMCC2	4.000000	0.001452
SPATA7	0.000000	0.001582
ART4	0.000000	0.000850
SIX2	0.000000	0.000895
GGCT	10.500000	0.008261
ODAM	0.000000	0.000468
DCXR	83.500000	0.005390
TMEM35	16.000000	0.000993
TTLL6	0.000000	0.001264
GALNT12	21.000000	0.001756
CFHR2	33.000000	0.000247
TCP11L2	9.000000	0.001346
SH3BGRL3	0.000000	0.003297
PARP15	0.000000	0.000171
TBC1D21	101.000000	0.000708
PIGG	18.000000	0.002639
CXCL14	8.000000	0.001108
GTPBP8	0.000000	0.001407
AGFG2	0.000000	0.001185
MSI1	29.000000	0.005047
C6orf106	0.000000	0.001945
CYP20A1	0.000000	0.003288
ANKRD45	0.000000	0.000305
CYB5B	396.500000	0.010789
MOGAT3	0.000000	0.000562
KRTAP10-7	1171.000000	0.003136
DRAM1	18.000000	0.000196
ACTL7A	0.000000	0.000969
HPGD	0.000000	0.000447
ARFGAP3	110.000000	0.006617
RAB2B	20.000000	0.003688
CCBL1	0.000000	0.001917
P2RY2	0.000000	0.002060
GIMAP6	0.000000	0.000319
MTCP1	0.000000	0.000258
AIDA	0.000000	0.002456
SLC38A2	0.000000	0.011213
C9orf142	1.000000	0.002114
NLN	96.000000	0.004667
FAM200A	5.000000	0.001492
ACBD4	0.000000	0.000629
DMKN	0.000000	0.000843
C5orf28	0.000000	0.000764
MYL1	13.000000	0.005461
TRIML1	0.000000	0.000411
NAAA	3462.000000	0.003851
PASD1	0.000000	0.000836
FAM134B	0.000000	0.003559
C4orf22	0.000000	0.000606
PIGO	7.000000	0.002408
TMEM183A	20.000000	0.001011
COX4I1	1574.000000	0.016632
C2orf47	0.000000	0.008081
EVI2A	6.000000	0.000395
SPRR4	0.000000	0.000778
TMEM180	0.000000	0.000287
PLA1A	0.000000	0.000165
FAM3A	12.000000	0.001734
PDDC1	0.000000	0.001754
CRIPAK	0.000000	0.000854
ELAVL3	0.000000	0.002843
EXOC6	360.000000	0.005489
PI4K2A	146.000000	0.003853
RETN	1.000000	0.000434
TOR3A	1.000000	0.002412
ADIPOR2	598.000000	0.004658
DCTN3	62.000000	0.004351
EEF1E1	12.000000	0.012915
PIGU	464.500000	0.003827
NDUFB11	1061.000000	0.002541
TIMM10	25.000000	0.001965
TIMM9	60.000000	0.001978
AP1S2	198.000000	0.002932
NDUFB5	49.000000	0.003896
MRPL9	411.500000	0.008577
MRPL16	7.000000	0.011609
IMPDH1	84.000000	0.006093
NAA16	0.000000	0.002985
TAF1L	4.500000	0.002284
MAGT1	300.000000	0.016546
MRPL41	17.000000	0.010104
MRPL32	31.000000	0.005218
MRPS28	11.000000	0.012554
MRPS14	127.000000	0.010238
MRPL46	27.000000	0.011252
MRPL22	120.000000	0.012533
MAT1A	2.000000	0.001992
UTP20	195.000000	0.012332
COX15	1.000000	0.018346
SURF1	407.000000	0.005209
FBXL20	0.000000	0.000512
MAN2B1	4.000000	0.003839
RRP7A	2.000000	0.007693
SPR	16.000000	0.006388
SULT1A1	56.000000	0.004501
TMEM177	12.000000	0.001619
OXCT1	32.000000	0.007161
TMEM9	130.500000	0.005059
SRXN1	0.000000	0.002067
ATP6V0A2	46.000000	0.004350
ZNF598	119.000000	0.030873
ZNF830	1.000000	0.006052
RNASEH2A	18.500000	0.003550
RNASEH2C	7.000000	0.001455
RNASEH2B	10.000000	0.004036
PRKCDBP	3.000000	0.004667
NDUFA7	3601.000000	0.005669
OR4S2	0.000000	0.000069
RBM27	40.000000	0.013152
TYMS	14.000000	0.008056
MPV17	7.000000	0.001775
VMA21	34.000000	0.002638
ZFYVE19	2.000000	0.002128
ACAA1	273.500000	0.004463
LACTB2	1.000000	0.003700
NDRG3	43.000000	0.004161
PALM2	7.500000	0.004186
PCDHA2	0.000000	0.000381
ZC3H4	179.000000	0.013382
UQCRFS1	193.833333	0.010784
FUT8	357.000000	0.005826
SFXN3	60.000000	0.010132
MGST3	310.500000	0.010881
KYNU	0.000000	0.003000
PPT2	2.000000	0.001411
RGPD1	0.000000	0.002329
MSLN	5.000000	0.001443
HRSP12	1.000000	0.002036
NENF	77.500000	0.003369
LRRC45	0.000000	0.000199
TBC1D13	0.000000	0.001208
NDOR1	73.000000	0.001950
MTX1	291.000000	0.005618
DHODH	0.000000	0.002743
ACOT1	13.000000	0.007212
EPHX1	41.000000	0.009181
RNASET2	0.000000	0.001497
PC	653.000000	0.016040
NUDT19	155.500000	0.007637
FAM162A	46.500000	0.005927
NDUFAF3	20.000000	0.003295
C18orf8	0.000000	0.008260
SLK	89.000000	0.013039
FAM3C	30.500000	0.005392
STXBP2	306.000000	0.005336
SKIV2L	38.000000	0.011089
THUMPD2	0.000000	0.000230
HMCN1	0.000000	0.001395
IFT88	20.000000	0.000876
INPP1	20.000000	0.002098
TMEM14B	635.000000	0.003107
THUMPD1	113.000000	0.007657
TOMM7	1.000000	0.000932
PUM1	201.000000	0.015594
WDFY1	97.000000	0.004862
HN1	16.000000	0.004385
THUMPD3	2083.500000	0.006718
SLC30A5	646.000000	0.006555
PLP2	65.500000	0.003636
WBSCR16	7.000000	0.006154
PPP1R14C	0.000000	0.000419
PPIP5K2	0.000000	0.005108
WDR43	7.000000	0.014285
KIAA1598	142.000000	0.008401
CHCHD2	414.500000	0.006955
ORAOV1	0.000000	0.001143
ATP5I	344.500000	0.005897
FPGT	0.000000	0.000077
NT5DC1	0.000000	0.003502
MTX2	18.000000	0.008631
HNRNPA1L2	189.166667	0.009337
BASP1	9.000000	0.017739
ALDH5A1	1.000000	0.005149
GLO1	26.500000	0.008893
PRR3	7.000000	0.007583
MCCC1	15.000000	0.011416
TMEM189	5.000000	0.001518
PIPSL	126.000000	0.008919
GOLIM4	286.000000	0.007185
SNX8	1.000000	0.004331
ZWILCH	4.000000	0.001872
FOLR1	53.000000	0.017556
IDH3G	0.000000	0.003998
GDAP1	9.000000	0.003949
FIGNL1	1.000000	0.003527
MTCH1	163.000000	0.008630
RC3H1	364.166667	0.036534
SIX4	1.000000	0.001969
TNFAIP2	19.000000	0.004587
WDR70	1.000000	0.009479
SHMT1	12.000000	0.005718
PREP	5.000000	0.007363
MRPS36	38.500000	0.004533
DAK	219.333333	0.006005
C19orf70	151.000000	0.004448
IFT46	6.000000	0.001567
ZNF207	0.000000	0.011183
SLC12A4	434.500000	0.007929
MLEC	0.000000	0.009324
RBM12B	4.000000	0.006057
CACNA2D1	260.000000	0.002721
TTC39C	2.000000	0.000607
CNN2	9.000000	0.010534
FAT3	6.000000	0.000214
