gene	betweenness_norm	eigenvector_norm	betweenness_tumor	eigenvector_tumor	diff_betweenness	diff_eigenvector	rank_bet	rank_eig	ensemble_score	final_rank	delta_betweenness	delta_eigenvector
TRPM4	28.0	0.00296	15.0	0.002847	13.0	0.00011299999999999982	0.5912946428571428	0.4529017857142857	0.2677983996332908	4000	-13.0	-0.00011299999999999982
UVRAG	0.0	0.003795	1.0	0.004138	1.0	0.000343	0.3770089285714286	0.7102678571428571	0.26777732382015307	4001	1.0	0.000343
TRIM4	1.0	0.0058	2.0	0.005457	1.0	0.00034299999999999956	0.3770089285714286	0.7099888392857143	0.2676721315967794	4002	1.0	-0.00034299999999999956
PCSK6	29.0	0.001555	2.0	0.001468	27.0	8.700000000000005e-05	0.6694196428571428	0.3997767857142857	0.26761843311543365	4003	-27.0	-8.700000000000005e-05
FPGS	0.0	0.002405	5.0	0.002563	5.0	0.00015800000000000015	0.5026227678571429	0.532421875	0.2676073564801898	4004	5.0	0.00015800000000000015
FKBP1A	127.0	0.006212	122.0	0.00637	5.0	0.00015800000000000015	0.5026227678571429	0.532421875	0.2676073564801898	4005	-5.0	0.00015800000000000015
COL4A3BP	5.0	0.003631	11.0	0.003484	6.0	0.000147	0.5189174107142858	0.5154017857142857	0.26745096012037634	4006	6.0	-0.000147
PPM1M	0.0	0.003124	2.0	0.002894	2.0	0.00023000000000000017	0.4295200892857143	0.62265625	0.267443368094308	4007	2.0	-0.00023000000000000017
CCDC158	2.0	0.000664	1.0	0.001004	1.0	0.0003399999999999999	0.3770089285714286	0.7092633928571429	0.2673986318160077	4008	-1.0	0.0003399999999999999
CNN3	1.0	0.010621	0.0	0.010282	1.0	0.00033900000000000076	0.3770089285714286	0.7088727678571428	0.2672513627032844	4009	-1.0	-0.00033900000000000076
HTR1B	0.0	0.001691	42.0	0.001615	42.0	7.600000000000011e-05	0.7213727678571429	0.3703683035714286	0.267173608273876	4010	42.0	-7.600000000000011e-05
EDAR	16.0	0.000922	3.0	0.001034	13.0	0.00011200000000000001	0.5912946428571428	0.4510044642857143	0.26667652363679845	4011	-13.0	0.00011200000000000001
HSPB6	15.5	0.000673	34.0	0.000575	18.5	9.8e-05	0.6283482142857143	0.42416294642857144	0.26652202995456	4012	18.5	-9.8e-05
GDPD5	2.0	0.001397	1.0	0.001733	1.0	0.00033599999999999993	0.3770089285714286	0.7064732142857143	0.2663467095822704	4013	-1.0	0.00033599999999999993
TRUB1	2.0	0.003829	6.0	0.003659	4.0	0.00017	0.485546875	0.5481584821428571	0.2661566380092076	4014	4.0	-0.00017
HSPA7	14.0	0.008795	34.5	0.008702	20.5	9.300000000000107e-05	0.6405691964285715	0.41506696428571427	0.26587911177654655	4015	20.5	-9.300000000000107e-05
CLP1	0.0	0.005358	1.0	0.005692	1.0	0.0003340000000000001	0.3770089285714286	0.7049665178571428	0.2657786715760523	4016	1.0	0.0003340000000000001
FBRS	124.0	0.003679	4.0	0.003736	120.0	5.700000000000019e-05	0.8327566964285714	0.319140625	0.26576649257114954	4017	-120.0	5.700000000000019e-05
NBEAL1	150.5	0.00081	30.0	0.000867	120.5	5.7000000000000084e-05	0.8333147321428571	0.31880580357142857	0.26566557280871334	4018	-120.5	5.7000000000000084e-05
FOXS1	0.0	0.003017	1.0	0.002684	1.0	0.00033299999999999996	0.3770089285714286	0.7044642857142858	0.26558932557397963	4019	1.0	-0.00033299999999999996
MRS2	1.0	0.002925	6.0	0.002769	5.0	0.0001559999999999999	0.5026227678571429	0.5284040178571429	0.2655878900021923	4020	5.0	-0.0001559999999999999
ACOT1	13.0	0.007212	78.5	0.007278	65.5	6.600000000000009e-05	0.7720424107142857	0.34375	0.2653895786830357	4021	65.5	6.600000000000009e-05
TMCC3	1.0	0.004058	2.0	0.003727	1.0	0.00033100000000000013	0.3770089285714286	0.703515625	0.2652316720145089	4022	1.0	-0.00033100000000000013
ZNF496	10.0	0.001573	16.0	0.001717	6.0	0.00014400000000000003	0.5189174107142858	0.5111049107142858	0.2652212368712134	4023	6.0	0.00014400000000000003
FRYL	50.5	0.004462	44.0	0.004322	6.5	0.0001399999999999995	0.5271205357142857	0.5030691964285714	0.2651781043227838	4024	-6.5	-0.0001399999999999995
C10orf35	41.0	0.001653	46.5	0.001802	5.5	0.00014900000000000004	0.5107700892857143	0.519140625	0.2651615033830915	4025	5.5	0.00014900000000000004
TNNI3K	1.0	0.000658	8.0	0.000794	7.0	0.00013600000000000005	0.533203125	0.49715401785714286	0.26508407592773436	4026	7.0	0.00013600000000000005
EIF2B1	89.5	0.010617	38.5	0.010688	51.0	7.099999999999988e-05	0.7429129464285714	0.356640625	0.2649529375348772	4027	-51.0	7.099999999999988e-05
NARS2	34.5	0.005201	1.0	0.005281	33.5	8.000000000000021e-05	0.6940290178571429	0.381640625	0.26486966814313617	4028	-33.5	8.000000000000021e-05
HAPLN3	63.0	0.000362	55.0	0.000492	8.0	0.00013000000000000002	0.545703125	0.48521205357142855	0.26478173392159593	4029	-8.0	0.00013000000000000002
KCTD13	43.0	0.002208	69.0	0.002121	26.0	8.699999999999984e-05	0.6655133928571428	0.3978236607142857	0.2647569742008131	4030	26.0	-8.699999999999984e-05
ASCC1	1.0	0.006561	0.0	0.006233	1.0	0.00032800000000000017	0.3770089285714286	0.7017857142857142	0.2645794802295918	4031	-1.0	-0.00032800000000000017
SMN1	121.0	0.028015	134.0	0.027905	13.0	0.00011000000000000246	0.5912946428571428	0.4474330357142857	0.2645647570551658	4032	13.0	-0.00011000000000000246
GZMM	70.0	0.000275	12.0	0.000343	58.0	6.799999999999997e-05	0.757421875	0.34921875	0.26450592041015625	4033	-58.0	6.799999999999997e-05
SHANK1	43.0	0.001251	1.0	0.001325	42.0	7.400000000000006e-05	0.7213727678571429	0.3664620535714286	0.264355745899434	4034	-42.0	7.400000000000006e-05
ELAVL4	7.5	0.003506	2.0	0.003358	5.5	0.00014800000000000013	0.5107700892857143	0.5172991071428571	0.2642209111427774	4035	-5.5	-0.00014800000000000013
LIG4	214.0	0.005021	213.0	0.004694	1.0	0.00032700000000000003	0.3770089285714286	0.7006138392857143	0.2641376728914222	4036	-1.0	-0.00032700000000000003
DDHD2	7.0	0.002338	1.0	0.00248	6.0	0.0001420000000000002	0.5189174107142858	0.5086495535714286	0.2639471093002631	4037	-6.0	0.0001420000000000002
CERCAM	30.0	0.003011	14.0	0.003112	16.0	0.0001010000000000004	0.6125	0.4309151785714286	0.26393554687500004	4038	-16.0	0.0001010000000000004
PLCD1	26.0	0.002832	23.0	0.002646	3.0	0.00018599999999999997	0.46238839285714284	0.5703683035714285	0.2637316832250478	4039	-3.0	-0.00018599999999999997
WNT10B	4.0	0.000827	0.0	0.000993	4.0	0.00016599999999999991	0.485546875	0.5428013392857143	0.2635554940359933	4040	-4.0	0.00016599999999999991
PTGS2	0.0	0.002366	4.0	0.002532	4.0	0.00016599999999999991	0.485546875	0.5428013392857143	0.2635554940359933	4041	4.0	0.00016599999999999991
KCNE3	17.0	0.005779	17.5	0.006217	0.5	0.000438	0.34475446428571427	0.7641741071428572	0.26345243492904974	4042	0.5	0.000438
CXCL16	18.0	0.00117	29.0	0.001285	11.0	0.00011499999999999987	0.5758928571428571	0.45703125	0.2632010323660714	4043	11.0	0.00011499999999999987
RBMY1J	42.5	0.000815	93.0	0.000745	50.5	6.999999999999997e-05	0.7416294642857143	0.3546875	0.2630467006138393	4044	50.5	-6.999999999999997e-05
SYT9	3.0	0.001234	2.0	0.001556	1.0	0.000322	0.3770089285714286	0.6975446428571429	0.2629805584343113	4045	-1.0	0.000322
SYPL1	1.0	0.005158	0.0	0.004837	1.0	0.0003210000000000001	0.3770089285714286	0.6969866071428571	0.26277017398756375	4046	-1.0	-0.0003210000000000001
PAK3	5.0	0.001116	6.0	0.001437	1.0	0.0003209999999999999	0.3770089285714286	0.6966517857142858	0.26264394331951535	4047	1.0	0.0003209999999999999
ATP6V0B	66.0	0.000884	3.0	0.00095	63.0	6.599999999999998e-05	0.7670758928571428	0.3423549107142857	0.2626121988101881	4048	-63.0	6.599999999999998e-05
CALCOCO1	32.0	0.004808	36.0	0.004972	4.0	0.00016400000000000008	0.485546875	0.5407366071428571	0.2625529697963169	4049	4.0	0.00016400000000000008
GTPBP3	56.0	0.003541	138.5	0.003602	82.5	6.100000000000029e-05	0.7949776785714285	0.3302455357142857	0.2625378293407207	4050	82.5	6.100000000000029e-05
HTRA1	59.0	0.002773	40.0	0.002679	19.0	9.39999999999999e-05	0.6317522321428571	0.41556919642857143	0.26253676745356347	4051	-19.0	-9.39999999999999e-05
RFX2	5.0	0.001061	23.0	0.001157	18.0	9.599999999999995e-05	0.6245535714285714	0.419921875	0.2622637067522321	4052	18.0	9.599999999999995e-05
KLC4	52.0	0.007783	39.5	0.007673	12.5	0.00010999999999999985	0.5881138392857143	0.4458705357142857	0.26222263258330675	4053	-12.5	-0.00010999999999999985
MEIS3	2.0	0.000826	7.0	0.000675	5.0	0.00015099999999999998	0.5026227678571429	0.5217075892857143	0.2622221125388632	4054	5.0	-0.00015099999999999998
P4HTM	0.0	0.002122	2.0	0.001903	2.0	0.00021900000000000023	0.4295200892857143	0.6104910714285714	0.26221817950813137	4055	2.0	-0.00021900000000000023
C4orf3	62.5	0.001245	5.0	0.001312	57.5	6.7e-05	0.7563058035714286	0.34659598214285714	0.26213255278918207	4056	-57.5	6.7e-05
TARBP1	10.5	0.00502	9.0	0.005268	1.5	0.00024799999999999996	0.40920758928571427	0.6404575892857143	0.26208010615134725	4057	-1.5	0.00024799999999999996
CXCL14	8.0	0.001108	13.0	0.001259	5.0	0.00015099999999999988	0.5026227678571429	0.5213727678571428	0.26205382366569674	4058	5.0	0.00015099999999999988
GAPDHS	152.5	0.004423	139.0	0.004529	13.5	0.00010600000000000019	0.5950892857142858	0.43973214285714285	0.26167988679846943	4059	-13.5	0.00010600000000000019
NECAB1	16.0	0.000955	201.5	0.000904	185.5	5.100000000000005e-05	0.8683035714285714	0.3009486607142857	0.2613147969148597	4060	185.5	-5.100000000000005e-05
USP51	0.0	0.001618	3.0	0.001436	3.0	0.0001820000000000001	0.46238839285714284	0.56484375	0.2611771937779018	4061	3.0	-0.0001820000000000001
USF2	0.0	0.001981	3.0	0.001799	3.0	0.0001820000000000001	0.46238839285714284	0.56484375	0.2611771937779018	4062	3.0	-0.0001820000000000001
ZNF646	42.0	0.002441	4.0	0.002516	38.0	7.499999999999998e-05	0.7102120535714286	0.36768973214285716	0.2611376797423071	4063	-38.0	7.499999999999998e-05
SEC13	200.5	0.0147	23.0	0.014751	177.5	5.10000000000007e-05	0.8641741071428571	0.3021763392857143	0.2611329682019292	4064	-177.5	5.10000000000007e-05
ZXDC	0.0	0.00216	2.0	0.001943	2.0	0.00021699999999999996	0.4295200892857143	0.6078683035714286	0.2610916480239557	4065	2.0	-0.00021699999999999996
POLR2D	19.0	0.006671	23.0	0.006833	4.0	0.00016199999999999982	0.485546875	0.5375	0.2609814453125	4066	4.0	0.00016199999999999982
ACP5	4.0	0.000957	0.0	0.001118	4.0	0.00016100000000000012	0.485546875	0.5371651785714285	0.26081887381417407	4067	-4.0	0.00016100000000000012
HAUS2	5.5	0.006097	3.0	0.005903	2.5	0.00019399999999999973	0.44966517857142857	0.5799665178571428	0.26079074781768175	4068	-2.5	-0.00019399999999999973
KCNIP4	5.0	0.000425	0.0	0.000574	5.0	0.000149	0.5026227678571429	0.5186941964285714	0.2607075126803651	4069	-5.0	0.000149
BEX1	54.0	0.001333	5.0	0.001402	49.0	6.900000000000005e-05	0.7381696428571428	0.353125	0.2606661551339286	4070	-49.0	6.900000000000005e-05
PREPL	17.0	0.004036	24.5	0.003906	7.5	0.00012999999999999947	0.5391741071428572	0.48337053571428573	0.2606208770129146	4071	7.5	-0.00012999999999999947
VAMP2	8.5	0.008874	5.0	0.008704	3.5	0.00017	0.475390625	0.5481584821428571	0.2605894034249442	4072	-3.5	-0.00017
CCDC92	376.0	0.001723	4.0	0.00177	372.0	4.700000000000017e-05	0.9119977678571428	0.28560267857142857	0.2604690053511639	4073	-372.0	4.700000000000017e-05
PABPC1L	0.0	0.004333	1.0	0.004646	1.0	0.0003129999999999999	0.3770089285714286	0.6906808035714286	0.2603928297393176	4074	1.0	0.0003129999999999999
MLH3	11.0	0.001346	0.0	0.001458	11.0	0.00011200000000000012	0.5758928571428571	0.45200892857142855	0.2603087133290816	4075	-11.0	0.00011200000000000012
HEG1	4.5	0.000898	1.0	0.001068	3.5	0.0001699999999999999	0.475390625	0.5473214285714286	0.2601914760044643	4076	-3.5	0.0001699999999999999
SH2B3	0.0	0.001138	2.0	0.001352	2.0	0.000214	0.4295200892857143	0.6055245535714285	0.26008496031469225	4077	2.0	0.000214
CTDSP2	1.0	0.002115	8.0	0.002247	7.0	0.00013199999999999974	0.533203125	0.4875558035714286	0.2599662780761719	4078	7.0	0.00013199999999999974
FBXL22	0.0	0.00057	6.0	0.000708	6.0	0.000138	0.5189174107142858	0.50078125	0.25986410958426337	4079	6.0	0.000138
TEX15	1.0	0.000931	2.0	0.001241	1.0	0.00030999999999999995	0.3770089285714286	0.68828125	0.2594881766183036	4080	1.0	0.00030999999999999995
MED18	0.0	0.002394	8.0	0.00227	8.0	0.00012399999999999998	0.545703125	0.47550223214285714	0.25948305402483257	4081	8.0	-0.00012399999999999998
SDCBP	234.0	0.014112	246.0	0.01422	12.0	0.00010800000000000046	0.5846540178571429	0.44369419642857144	0.2594075946418607	4082	12.0	0.00010800000000000046
HIST1H3D	1.0	0.00155	0.0	0.001857	1.0	0.000307	0.3770089285714286	0.6869419642857143	0.2589832539461097	4083	-1.0	0.000307
SNRPF	1415.5	0.020759	471.0	0.020716	944.5	4.300000000000137e-05	0.9551339285714285	0.27109375	0.2589308384486607	4084	-944.5	-4.300000000000137e-05
KIF4A	158.0	0.011991	157.5	0.011579	0.5	0.00041199999999999917	0.34475446428571427	0.7508928571428571	0.2588736647002551	4085	-0.5	-0.00041199999999999917
SENP3	1.0	0.021505	0.0	0.021199	1.0	0.0003060000000000007	0.3770089285714286	0.6866071428571429	0.25885702327806126	4086	-1.0	-0.0003060000000000007
LYPD1	0.0	0.00156	3.0	0.001738	3.0	0.000178	0.46238839285714284	0.5596540178571429	0.258777521873007	4087	3.0	0.000178
GNPTAB	109.0	0.002146	38.5	0.002208	70.5	6.199999999999999e-05	0.7788504464285714	0.3322544642857143	0.2587765378368144	4088	-70.5	6.199999999999999e-05
ITLN1	0.0	0.002076	1.0	0.002381	1.0	0.0003049999999999997	0.3770089285714286	0.6853236607142857	0.2583731390505421	4089	1.0	0.0003049999999999997
COCH	0.0	0.001773	20.5	0.001862	20.5	8.899999999999989e-05	0.6405691964285715	0.40329241071428573	0.2583366954569914	4090	20.5	8.899999999999989e-05
RAC3	3763.666667	0.017911	600.0	0.017952	3163.666667	4.099999999999937e-05	0.9885044642857143	0.261328125	0.2583240182059152	4091	-3163.666667	4.099999999999937e-05
ACOX1	67.0	0.005734	51.0	0.005831	16.0	9.699999999999986e-05	0.6125	0.4216517857142857	0.25826171875	4092	-16.0	9.699999999999986e-05
GPR161	3.0	0.001508	0.0	0.001684	3.0	0.00017599999999999994	0.46238839285714284	0.55703125	0.25756478445870534	4093	-3.0	0.00017599999999999994
ANKS6	1.0	0.002336	0.0	0.002638	1.0	0.0003020000000000002	0.3770089285714286	0.6830357142857143	0.2575105628188776	4094	-1.0	0.0003020000000000002
MLNR	2.0	0.000932	31.0	0.000852	29.0	7.999999999999999e-05	0.6763392857142857	0.3806361607142857	0.25743918905452806	4095	29.0	-7.999999999999999e-05
IGFBP4	10.0	0.002068	54.0	0.001998	44.0	6.999999999999975e-05	0.7267299107142857	0.3540736607142857	0.25731591983717317	4096	44.0	-6.999999999999975e-05
C14orf119	13.0	0.001691	24.0	0.001581	11.0	0.00011000000000000007	0.5758928571428571	0.4467075892857143	0.25725570990114793	4097	11.0	-0.00011000000000000007
SPTBN4	24.0	0.002831	6.0	0.002739	18.0	9.200000000000007e-05	0.6245535714285714	0.41166294642857143	0.25710556341677293	4098	-18.0	-9.200000000000007e-05
RPP14	3.0	0.002267	1.0	0.002059	2.0	0.00020799999999999985	0.4295200892857143	0.5984375	0.2570409284319196	4099	-2.0	-0.00020799999999999985
C10orf55	26.0	0.001463	52.0	0.001381	26.0	8.200000000000004e-05	0.6655133928571428	0.38621651785714284	0.2570322651765784	4100	26.0	-8.200000000000004e-05
PLEKHF1	1.0	0.0011	0.0	0.0008	1.0	0.00030000000000000003	0.3770089285714286	0.6815848214285715	0.2569635632573342	4101	-1.0	-0.00030000000000000003
C1orf110	3.0	0.00024	0.0	0.000415	3.0	0.000175	0.46238839285714284	0.5552455357142857	0.2567390909000319	4102	-3.0	0.000175
MTM1	120.0	0.003661	197.5	0.003721	77.5	5.9999999999999724e-05	0.7877232142857142	0.32578125	0.2566254534040179	4103	77.5	5.9999999999999724e-05
CHST11	2.0	0.001506	32.0	0.001427	30.0	7.899999999999986e-05	0.6807477678571429	0.37684151785714287	0.25653402211714765	4104	30.0	-7.899999999999986e-05
KRT76	1.5	0.004463	2.0	0.004858	0.5	0.0003950000000000004	0.34475446428571427	0.74296875	0.2561417933872768	4105	0.5	0.0003950000000000004
NUP62	366.0	0.015297	254.0	0.015352	112.0	5.4999999999999494e-05	0.8261160714285715	0.31004464285714284	0.25613286232461735	4106	-112.0	5.4999999999999494e-05
PTOV1	28.5	0.003097	172.5	0.003148	144.0	5.1000000000000264e-05	0.8483258928571429	0.30184151785714286	0.25605997513751594	4107	144.0	5.1000000000000264e-05
DHODH	0.0	0.002743	1.0	0.002447	1.0	0.00029600000000000026	0.3770089285714286	0.67890625	0.25595371791294647	4108	1.0	-0.00029600000000000026
COL7A1	0.0	0.001382	3.0	0.001208	3.0	0.0001739999999999999	0.46238839285714284	0.553515625	0.25593920026506695	4109	3.0	-0.0001739999999999999
STXBP4	23.0	0.002644	4.0	0.002555	19.0	8.90000000000001e-05	0.6317522321428571	0.4050223214285714	0.2558737556301818	4110	-19.0	-8.90000000000001e-05
COL4A6	0.0	0.000757	10.0	0.000645	10.0	0.00011200000000000001	0.5669642857142857	0.4510044642857143	0.25570342394770407	4111	10.0	-0.00011200000000000001
NADSYN1	43.0	0.002305	44.0	0.0026	1.0	0.0002949999999999997	0.3770089285714286	0.6779017857142857	0.25557502590880105	4112	1.0	0.0002949999999999997
GNRH1	0.0	0.000441	4.0	0.000287	4.0	0.000154	0.485546875	0.5257254464285714	0.2552643476213728	4113	4.0	-0.000154
STXBP5L	0.0	0.000387	2.0	0.000591	2.0	0.00020400000000000008	0.4295200892857143	0.5941964285714286	0.2552193030532526	4114	2.0	0.00020400000000000008
SUN1	1.0	0.00877	41.0	0.0087	40.0	7.000000000000062e-05	0.7161272321428571	0.3561941964285714	0.255080363993742	4115	40.0	-7.000000000000062e-05
PSG1	110.0	0.001114	4.0	0.001169	106.0	5.499999999999993e-05	0.8206473214285714	0.31065848214285713	0.25494105124960137	4116	-106.0	5.499999999999993e-05
C1S	3.0	0.000351	15.0	0.000247	12.0	0.00010400000000000003	0.5846540178571429	0.43599330357142857	0.2549052366918447	4117	12.0	-0.00010400000000000003
ROBO2	0.0	0.002348	9.0	0.002233	9.0	0.00011499999999999965	0.5579799107142858	0.4568080357142857	0.2548897069814254	4118	9.0	-0.00011499999999999965
USP35	70.5	0.003169	2.0	0.003229	68.5	6.000000000000016e-05	0.776171875	0.3281808035714286	0.2547247096470424	4119	-68.5	6.000000000000016e-05
TRIM40	0.0	0.00352	4.0	0.003673	4.0	0.00015299999999999992	0.485546875	0.524609375	0.25472244262695315	4120	4.0	0.00015299999999999992
IFT81	21.0	0.002559	18.0	0.002731	3.0	0.00017199999999999984	0.46238839285714284	0.5508370535714285	0.25470065992705676	4121	-3.0	0.00017199999999999984
KRT77	0.0	0.008323	2.0	0.008526	2.0	0.00020300000000000006	0.4295200892857143	0.59296875	0.2546919904436384	4122	2.0	0.00020300000000000006
FAM13A	0.0	0.002459	1.0	0.002749	1.0	0.0002900000000000003	0.3770089285714286	0.6755022321428571	0.254670372787787	4123	1.0	0.0002900000000000003
KAT5	106.5	0.012205	71.5	0.012132	35.0	7.300000000000015e-05	0.698828125	0.3640066964285714	0.25437811715262276	4124	-35.0	-7.300000000000015e-05
C1QTNF2	20.5	0.000889	122.0	0.000834	101.5	5.5000000000000036e-05	0.8154575892857143	0.3118861607142857	0.2543299367476483	4125	101.5	-5.5000000000000036e-05
NAGPA	15.0	0.001081	10.0	0.00094	5.0	0.00014099999999999996	0.5026227678571429	0.505859375	0.2542564392089844	4126	-5.0	-0.00014099999999999996
DENND2C	1.0	0.001089	4.0	0.000918	3.0	0.00017099999999999993	0.46238839285714284	0.5497209821428571	0.25418460145288585	4127	3.0	-0.00017099999999999993
RTN4IP1	11.5	0.003853	7.0	0.003999	4.5	0.00014599999999999986	0.49503348214285714	0.51328125	0.25409140450613843	4128	-4.5	0.00014599999999999986
PEX7	0.0	0.001731	1.0	0.002019	1.0	0.00028800000000000006	0.3770089285714286	0.673828125	0.25403921944754465	4129	1.0	0.00028800000000000006
SERPINF1	0.0	0.000508	1.0	0.000796	1.0	0.00028800000000000006	0.3770089285714286	0.673828125	0.25403921944754465	4130	1.0	0.00028800000000000006
RNF14	14.0	0.00242	0.0	0.002518	14.0	9.8e-05	0.5985491071428571	0.42416294642857144	0.253882352867905	4131	-14.0	9.8e-05
UGCG	102.5	0.001521	149.0	0.001454	46.5	6.7e-05	0.7318080357142858	0.34659598214285714	0.25364172487842795	4132	46.5	-6.7e-05
LRRN2	2.0	0.000708	0.0	0.000909	2.0	0.000201	0.4295200892857143	0.5905133928571429	0.2536373652244101	4133	-2.0	0.000201
FBXW10	34.0	0.008319	24.0	0.008209	10.0	0.00011000000000000072	0.5669642857142857	0.4473214285714286	0.2536152742346939	4134	-10.0	-0.00011000000000000072
CAMK1	57.5	0.00414	15.0	0.004071	42.5	6.899999999999962e-05	0.72265625	0.3509486607142857	0.25361524309430805	4135	-42.5	-6.899999999999962e-05
EIF2B5	153.5	0.008737	27.5	0.008789	126.0	5.199999999999996e-05	0.8365513392857142	0.3029575892857143	0.25343957706373565	4136	-126.0	5.199999999999996e-05
SPRR1B	2.0	0.001329	0.0	0.00153	2.0	0.0002009999999999998	0.4295200892857143	0.5898995535714285	0.253373708919603	4137	-2.0	0.0002009999999999998
GXYLT2	2.0	0.001178	0.0	0.001378	2.0	0.0002000000000000001	0.4295200892857143	0.5892299107142858	0.25308608385981346	4138	-2.0	0.0002000000000000001
CSRP2BP	2.0	0.003307	0.0	0.003507	2.0	0.0002000000000000001	0.4295200892857143	0.5892299107142858	0.25308608385981346	4139	-2.0	0.0002000000000000001
NEIL3	5.0	0.005166	1.0	0.005015	4.0	0.00015099999999999923	0.485546875	0.5212053571428571	0.2530696323939732	4140	-4.0	-0.00015099999999999923
HSF2	13.0	0.00323	33.5	0.003144	20.5	8.59999999999997e-05	0.6405691964285715	0.394921875	0.25297478812081475	4141	20.5	-8.59999999999997e-05
ZNF331	1.0	0.003075	0.0	0.002791	1.0	0.00028399999999999996	0.3770089285714286	0.6709821428571429	0.25296625876913265	4142	-1.0	-0.00028399999999999996
FOXF1	128.0	0.001092	110.0	0.001003	18.0	8.90000000000001e-05	0.6245535714285714	0.4050223214285714	0.2529581373565051	4143	-18.0	-8.90000000000001e-05
DPF1	3.0	0.003848	0.0	0.004017	3.0	0.00016899999999999988	0.46238839285714284	0.5468191964285715	0.2528428494200415	4144	-3.0	0.00016899999999999988
GNE	5.0	0.00591	0.0	0.005771	5.0	0.00013900000000000023	0.5026227678571429	0.5026227678571429	0.25262964676837535	4145	-5.0	-0.00013900000000000023
GNA12	6.0	0.00221	2.0	0.00236	4.0	0.00014999999999999996	0.485546875	0.5202008928571429	0.25258191789899553	4146	-4.0	0.00014999999999999996
ZNF341	1.0	0.00132	20.0	0.001407	19.0	8.700000000000005e-05	0.6317522321428571	0.3997767857142857	0.2525598767338967	4147	19.0	8.700000000000005e-05
TTC5	3.0	0.00408	31.5	0.004158	28.5	7.799999999999994e-05	0.6738839285714285	0.374609375	0.2524432373046875	4148	28.5	7.799999999999994e-05
SOSTDC1	11.0	0.001075	3.0	0.001192	8.0	0.00011699999999999992	0.545703125	0.4622209821428571	0.25223543439592633	4149	-8.0	0.00011699999999999992
GTF2H2	0.0	0.003306	5.0	0.003444	5.0	0.0001380000000000001	0.5026227678571429	0.501171875	0.25190039498465405	4150	5.0	0.0001380000000000001
FUT7	4.0	0.000432	16.0	0.000533	12.0	0.00010100000000000007	0.5846540178571429	0.43058035714285714	0.25174053581393496	4151	12.0	0.00010100000000000007
MMP9	99.0	0.001112	14.0	0.001168	85.0	5.600000000000006e-05	0.7978236607142857	0.31540178571428573	0.25163500727439414	4152	-85.0	5.600000000000006e-05
VANGL2	48.0	0.00985	46.0	0.010047	2.0	0.000197000000000001	0.4295200892857143	0.5857142857142857	0.2515760522959184	4153	-2.0	0.000197000000000001
TWSG1	2.0	0.001113	5.0	0.000947	3.0	0.00016600000000000002	0.46238839285714284	0.5435267857142857	0.2513204769212372	4154	3.0	-0.00016600000000000002
SULT1C2	5.0	0.000444	0.0	0.000581	5.0	0.00013700000000000002	0.5026227678571429	0.4997767857142857	0.25119919134646046	4155	-5.0	0.00013700000000000002
SCNN1G	6.0	0.000574	2.0	0.000722	4.0	0.00014800000000000002	0.485546875	0.5168526785714286	0.2509562029157366	4156	-4.0	0.00014800000000000002
NXT1	1.0	0.001447	2.0	0.001171	1.0	0.000276	0.3770089285714286	0.6653459821428571	0.2508413758569834	4157	1.0	-0.000276
TIMD4	1.0	0.000389	0.0	0.000665	1.0	0.000276	0.3770089285714286	0.6653459821428571	0.2508413758569834	4158	-1.0	0.000276
IGFBP7	9.0	0.002032	3.0	0.001903	6.0	0.000129	0.5189174107142858	0.4828125	0.2505398123604911	4159	-6.0	-0.000129
EPDR1	31.0	0.0023	20.0	0.002404	11.0	0.00010399999999999993	0.5758928571428571	0.43504464285714284	0.25053910235969384	4160	-11.0	0.00010399999999999993
IP6K1	31.0	0.001509	2.0	0.001585	29.0	7.600000000000011e-05	0.6763392857142857	0.3703683035714286	0.25049463388871174	4161	-29.0	7.600000000000011e-05
ATF7IP2	3.0	0.000427	1.0	0.000623	2.0	0.00019599999999999994	0.4295200892857143	0.5828125	0.25032967703683034	4162	-2.0	0.00019599999999999994
PTP4A3	112.5	0.004492	106.0	0.004369	6.5	0.0001230000000000007	0.5271205357142857	0.4747767857142857	0.2502645936304209	4163	-6.5	-0.0001230000000000007
ARL15	17.0	0.002206	145.0	0.002257	128.0	5.099999999999983e-05	0.8380580357142857	0.29849330357142856	0.2501547116649394	4164	128.0	5.099999999999983e-05
TRPV6	9.5	0.00022	0.0	0.000329	9.5	0.00010899999999999997	0.5627232142857143	0.44453125	0.2501480538504464	4165	-9.5	0.00010899999999999997
THAP1	10.0	0.003525	19.0	0.003636	9.0	0.00011099999999999999	0.5579799107142858	0.44827008928571427	0.2501257043955278	4166	9.0	0.00011099999999999999
JUN	369.0	0.018111	195.0	0.018062	174.0	4.899999999999696e-05	0.86328125	0.2897321428571429	0.2501203264508929	4167	-174.0	-4.899999999999696e-05
FOXN2	0.0	0.000834	2.0	0.000639	2.0	0.00019499999999999997	0.4295200892857143	0.5820870535714285	0.2500180832220583	4168	2.0	-0.00019499999999999997
GSTA2	12.5	0.000631	28.0	0.000723	15.5	9.199999999999996e-05	0.6090959821428571	0.41015625	0.24982452392578122	4169	15.5	9.199999999999996e-05
GCNT1	3.0	0.000805	0.0	0.000969	3.0	0.00016399999999999997	0.46238839285714284	0.5402901785714286	0.24982390734614157	4170	-3.0	0.00016399999999999997
